Time,Lon,Lat,,,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
11:39.0,114.8982973,4.97806833,,,,,,,,,,,,
11:41.0,114.8982972,4.97804867,,,,,,,,,,,,
11:42.0,114.8982972,4.97803867,,,,,,,,,,,,
11:43.0,114.898296,4.97802917,,,,,,,,,,,,
11:44.0,114.8982955,4.97802317,,,,,,,,,,,,
11:45.0,114.898295,4.97802083,,,,,,,,,,,,
11:47.0,114.8982927,4.97802017,,,,,,,,,,,,
11:49.0,114.898293,4.97801933,,,,,,,,,,,,
11:51.0,114.8982923,4.97801867,,,,,,,,,,,,
11:53.0,114.8982918,4.9780185,,,,,,,,,,,,
11:55.0,114.8982917,4.97801833,,,,,,,,,,,,
11:56.0,114.8982917,4.97801833,,,,,,,,,,,,
12:01.0,114.8982913,4.97801767,,,,,,,,,,,,
12:02.0,114.8982912,4.9780175,,,,,,,,,,,,
12:03.0,114.8982912,4.9780175,,,,,,,,,,,,
12:05.0,114.8982908,4.97801733,,,,,,,,,,,,
12:08.0,114.8982908,4.978017,,,,,,,,,,,,
12:09.0,114.8982908,4.978017,,,,,,,,,,,,
12:11.0,114.8982907,4.97801683,,,,,,,,,,,,
12:13.0,114.8982908,4.9780165,,,,,,,,,,,,
12:15.0,114.898291,4.97801633,,,,,,,,,,,,
12:16.0,114.898291,4.97801617,,,,,,,,,,,,
12:17.0,114.898291,4.978016,,,,,,,,,,,,
12:19.0,114.898291,4.97801583,,,,,,,,,,,,
12:20.0,114.898291,4.97801567,,,,,,,,,,,,
12:21.0,114.898291,4.97801567,,,,,,,,,,,,
12:22.0,114.898291,4.9780155,,,,,,,,,,,,
12:23.0,114.8982908,4.97801533,,,,,,,,,,,,
12:25.0,114.8982907,4.97801517,,,,,,,,,,,,
12:27.0,114.8982905,4.978015,,,,,,,,,,,,
12:29.0,114.8982903,4.97801483,,,,,,,,,,,,
12:31.0,114.8982902,4.97801467,,,,,,,,,,,,
12:32.0,114.8982902,4.9780145,,,,,,,,,,,,
12:33.0,114.89829,4.97801433,,,,,,,,,,,,
12:35.0,114.89829,4.97801417,,,,,,,,,,,,
12:37.0,114.8982898,4.978014,,,,,,,,,,,,
12:38.0,114.8982898,4.978014,,,,,,,,,,,,
12:40.0,114.8982897,4.97801383,,,,,,,,,,,,
12:43.0,114.8982893,4.9780135,,,,,,,,,,,,
12:44.0,114.8982893,4.9780135,,,,,,,,,,,,
12:45.0,114.8982892,4.97801333,,,,,,,,,,,,
12:46.0,114.8982888,4.9780135,,,,,,,,,,,,
12:47.0,114.8982885,4.9780135,,,,,,,,,,,,
12:49.0,114.8982877,4.9780135,,,,,,,,,,,,
12:51.0,114.8982872,4.9780135,,,,,,,,,,,,
12:52.0,114.8982868,4.9780135,,,,,,,,,,,,
12:53.0,114.8982865,4.97801367,,,,,,,,,,,,
12:55.0,114.8982857,4.97801367,,,,,,,,,,,,
12:57.0,114.8982848,4.978014,,,,,,,,,,,,
12:58.0,114.8982845,4.978014,,,,,,,,,,,,
13:02.0,114.8982842,4.97801383,,,,,,,,,,,,
13:03.0,114.8982843,4.97801383,,,,,,,,,,,,
13:04.0,114.8982843,4.97801383,,,,,,,,,,,,
13:08.0,114.8982842,4.97801367,,,,,,,,,,,,
13:09.0,114.8982842,4.9780135,,,,,,,,,,,,
13:10.0,114.8982842,4.9780135,,,,,,,,,,,,
13:14.0,114.8982842,4.97801317,,,,,,,,,,,,
13:15.0,114.8982842,4.97801317,,,,,,,,,,,,
13:16.0,114.8982842,4.978013,,,,,,,,,,,,
13:18.0,114.8982843,4.978013,,,,,,,,,,,,
13:20.0,114.8982843,4.97801283,,,,,,,,,,,,
13:21.0,114.8982843,4.97801283,,,,,,,,,,,,
13:22.0,114.8982843,4.97801267,,,,,,,,,,,,
13:26.0,114.8982848,4.97801233,,,,,,,,,,,,
13:27.0,114.898285,4.97801233,,,,,,,,,,,,
13:28.0,114.8982852,4.97801217,,,,,,,,,,,,
13:32.0,114.8982855,4.97801183,,,,,,,,,,,,
13:33.0,114.8982855,4.97801167,,,,,,,,,,,,
13:34.0,114.8982855,4.97801167,,,,,,,,,,,,
13:36.0,114.8982858,4.9780115,,,,,,,,,,,,
13:38.0,114.8982858,4.9780115,,,,,,,,,,,,
13:39.0,114.898286,4.9780115,,,,,,,,,,,,
13:40.0,114.898286,4.9780115,,,,,,,,,,,,
13:42.0,114.898286,4.9780115,,,,,,,,,,,,
13:44.0,114.898286,4.9780115,,,,,,,,,,,,
13:45.0,114.8982862,4.97801133,,,,,,,,,,,,
13:46.0,114.8982863,4.97801133,,,,,,,,,,,,
13:50.0,114.8982867,4.97801117,,,,,,,,,,,,
13:51.0,114.8982867,4.978011,,,,,,,,,,,,
13:52.0,114.8982867,4.978011,,,,,,,,,,,,
13:54.0,114.8982867,4.978011,,,,,,,,,,,,
13:56.0,114.8982867,4.978011,,,,,,,,,,,,
13:57.0,114.8982867,4.97801083,,,,,,,,,,,,
13:58.0,114.8982867,4.97801083,,,,,,,,,,,,
14:01.0,114.8982867,4.97801083,,,,,,,,,,,,
14:02.0,114.8982867,4.97801083,,,,,,,,,,,,
14:03.0,114.8982865,4.97801067,,,,,,,,,,,,
14:04.0,114.8982865,4.97801067,,,,,,,,,,,,
14:06.0,114.8982865,4.9780095,,,,,,,,,,,,
14:07.0,114.8982867,4.97800583,,,,,,,,,,,,
14:08.0,114.8982858,4.978001,,,,,,,,,,,,
14:09.0,114.8982852,4.9779955,,,,,,,,,,,,
14:10.0,114.898285,4.97798767,,,,,,,,,,,,
14:11.0,114.8982832,4.97797883,,,,,,,,,,,,
14:12.0,114.8982815,4.97796833,,,,,,,,,,,,
14:13.0,114.8982805,4.97795783,,,,,,,,,,,,
14:14.0,114.898279,4.9779475,,,,,,,,,,,,
14:15.0,114.898277,4.97793667,,,,,,,,,,,,
14:16.0,114.8982752,4.97792617,,,,,,,,,,,,
14:17.0,114.8982723,4.97791633,,,,,,,,,,,,
14:19.0,114.8982655,4.97789567,,,,,,,,,,,,
14:20.0,114.8982627,4.97788483,,,,,,,,,,,,
14:22.0,114.8982565,4.97786383,,,,,,,,,,,,
14:23.0,114.8982545,4.977854,,,,,,,,,,,,
14:25.0,114.8982485,4.97783467,,,,,,,,,,,,
14:26.0,114.8982453,4.97782683,,,,,,,,,,,,
14:27.0,114.8982425,4.97781967,,,,,,,,,,,,
14:28.0,114.8982385,4.9778115,,,,,,,,,,,,
14:29.0,114.8982343,4.9778025,,,,,,,,,,,,
14:30.0,114.8982308,4.97779417,,,,,,,,,,,,
14:31.0,114.8982268,4.97778717,,,,,,,,,,,,
14:33.0,114.8982187,4.97776767,,,,,,,,,,,,
14:37.0,114.898201,4.97772817,,,,,,,,,,,,
14:39.0,114.8981895,4.977709,,,,,,,,,,,,
14:41.0,114.8981787,4.97768917,,,,,,,,,,,,
14:44.0,114.8981635,4.97766167,,,,,,,,,,,,
14:46.0,114.8981542,4.9776415,,,,,,,,,,,,
14:49.0,114.8981368,4.9776125,,,,,,,,,,,,
14:51.0,114.8981237,4.977592,,,,,,,,,,,,
14:53.0,114.8981112,4.97757367,,,,,,,,,,,,
14:55.0,114.8980992,4.977555,,,,,,,,,,,,
14:57.0,114.8980873,4.97753317,,,,,,,,,,,,
14:59.0,114.8980752,4.9775125,,,,,,,,,,,,
15:01.0,114.8980617,4.97749267,,,,,,,,,,,,
15:03.0,114.8980475,4.97747317,,,,,,,,,,,,
15:05.0,114.8980357,4.97745383,,,,,,,,,,,,
15:07.0,114.8980238,4.97743333,,,,,,,,,,,,
15:08.0,114.898018,4.97742267,,,,,,,,,,,,
15:09.0,114.8980118,4.97741267,,,,,,,,,,,,
15:11.0,114.8980003,4.97739433,,,,,,,,,,,,
15:13.0,114.897988,4.97737517,,,,,,,,,,,,
15:14.0,114.8979817,4.97736583,,,,,,,,,,,,
15:15.0,114.8979752,4.97735617,,,,,,,,,,,,
15:16.0,114.897969,4.97734767,,,,,,,,,,,,
15:17.0,114.8979625,4.977338,,,,,,,,,,,,
15:18.0,114.897957,4.97732783,,,,,,,,,,,,
15:19.0,114.8979472,4.97731467,,,,,,,,,,,,
15:20.0,114.897941,4.977305,,,,,,,,,,,,
15:23.0,114.8979258,4.97728067,,,,,,,,,,,,
15:24.0,114.8979247,4.97727917,,,,,,,,,,,,
15:26.0,114.8979223,4.9772795,,,,,,,,,,,,
15:30.0,114.8979217,4.9772795,,,,,,,,,,,,
15:31.0,114.8979215,4.9772795,,,,,,,,,,,,
15:33.0,114.8979213,4.9772795,,,,,,,,,,,,
15:34.0,114.8979212,4.9772795,,,,,,,,,,,,
15:35.0,114.8979212,4.9772795,,,,,,,,,,,,
15:37.0,114.897921,4.9772795,,,,,,,,,,,,
15:39.0,114.8979208,4.97727967,,,,,,,,,,,,
15:40.0,114.8979208,4.97727967,,,,,,,,,,,,
15:43.0,114.8979208,4.97727933,,,,,,,,,,,,
15:45.0,114.8979207,4.97727933,,,,,,,,,,,,
15:46.0,114.8979207,4.97727917,,,,,,,,,,,,
15:51.0,114.8979205,4.97727917,,,,,,,,,,,,
15:52.0,114.8979207,4.97727933,,,,,,,,,,,,
15:53.0,114.8979207,4.97727917,,,,,,,,,,,,
15:55.0,114.8979203,4.97727917,,,,,,,,,,,,
15:58.0,114.8979203,4.97727933,,,,,,,,,,,,
15:59.0,114.8979202,4.9772795,,,,,,,,,,,,
16:01.0,114.8979202,4.9772795,,,,,,,,,,,,
16:03.0,114.8979198,4.97727967,,,,,,,,,,,,
16:05.0,114.8979195,4.97728,,,,,,,,,,,,
16:06.0,114.8979193,4.97728017,,,,,,,,,,,,
16:07.0,114.8979193,4.97728017,,,,,,,,,,,,
16:08.0,114.8979193,4.97728017,,,,,,,,,,,,
16:10.0,114.8979193,4.97728017,,,,,,,,,,,,
16:11.0,114.8979193,4.97728017,,,,,,,,,,,,
16:13.0,114.8979193,4.97728033,,,,,,,,,,,,
16:14.0,114.8979192,4.97728033,,,,,,,,,,,,
16:16.0,114.897919,4.97728033,,,,,,,,,,,,
16:17.0,114.8979188,4.97728033,,,,,,,,,,,,
16:19.0,114.8979187,4.9772805,,,,,,,,,,,,
16:20.0,114.8979187,4.9772805,,,,,,,,,,,,
16:21.0,114.8979187,4.97728067,,,,,,,,,,,,
16:22.0,114.8979185,4.97728067,,,,,,,,,,,,
16:23.0,114.8979185,4.97728067,,,,,,,,,,,,
16:25.0,114.8979187,4.97728067,,,,,,,,,,,,
16:26.0,114.8979188,4.97728067,,,,,,,,,,,,
16:27.0,114.8979188,4.97728067,,,,,,,,,,,,
16:28.0,114.8979188,4.97728067,,,,,,,,,,,,
16:29.0,114.8979188,4.97728067,,,,,,,,,,,,
16:31.0,114.8979188,4.97728083,,,,,,,,,,,,
16:33.0,114.897919,4.97728083,,,,,,,,,,,,
16:34.0,114.8979188,4.97728083,,,,,,,,,,,,
16:35.0,114.8979188,4.977281,,,,,,,,,,,,
16:36.0,114.897919,4.977281,,,,,,,,,,,,
16:37.0,114.8979192,4.977281,,,,,,,,,,,,
16:38.0,114.8979192,4.977281,,,,,,,,,,,,
16:39.0,114.8979192,4.977281,,,,,,,,,,,,
16:40.0,114.8979192,4.977281,,,,,,,,,,,,
16:41.0,114.8979192,4.977281,,,,,,,,,,,,
16:42.0,114.897919,4.977281,,,,,,,,,,,,
16:43.0,114.897919,4.977281,,,,,,,,,,,,
16:44.0,114.897919,4.97728083,,,,,,,,,,,,
16:45.0,114.897919,4.97728083,,,,,,,,,,,,
16:46.0,114.8979188,4.97728083,,,,,,,,,,,,
16:47.0,114.8979188,4.97728067,,,,,,,,,,,,
16:49.0,114.8979188,4.97728067,,,,,,,,,,,,
16:50.0,114.8979187,4.9772805,,,,,,,,,,,,
16:51.0,114.8979187,4.9772805,,,,,,,,,,,,
16:52.0,114.8979187,4.97728033,,,,,,,,,,,,
16:54.0,114.8979187,4.97728017,,,,,,,,,,,,
16:55.0,114.8979187,4.97728017,,,,,,,,,,,,
16:56.0,114.8979187,4.97728017,,,,,,,,,,,,
16:57.0,114.8979187,4.97728,,,,,,,,,,,,
16:58.0,114.8979187,4.97728,,,,,,,,,,,,
17:00.0,114.8979187,4.97727983,,,,,,,,,,,,
17:02.0,114.8979187,4.97727967,,,,,,,,,,,,
17:03.0,114.8979187,4.97727967,,,,,,,,,,,,
17:05.0,114.8979187,4.9772795,,,,,,,,,,,,
17:07.0,114.8979187,4.97727933,,,,,,,,,,,,
17:08.0,114.8979187,4.97727933,,,,,,,,,,,,
17:09.0,114.8979188,4.97727933,,,,,,,,,,,,
17:11.0,114.8979188,4.97727917,,,,,,,,,,,,
17:12.0,114.8979188,4.97727917,,,,,,,,,,,,
17:13.0,114.8979188,4.97727917,,,,,,,,,,,,
17:15.0,114.8979188,4.97727917,,,,,,,,,,,,
17:16.0,114.8979188,4.97727917,,,,,,,,,,,,
17:18.0,114.897919,4.977279,,,,,,,,,,,,
17:19.0,114.897919,4.977279,,,,,,,,,,,,
17:21.0,114.8979192,4.97727883,,,,,,,,,,,,
17:22.0,114.8979193,4.97727883,,,,,,,,,,,,
17:24.0,114.8979195,4.97727867,,,,,,,,,,,,
17:25.0,114.8979195,4.97727867,,,,,,,,,,,,
17:27.0,114.8979195,4.97727867,,,,,,,,,,,,
17:28.0,114.8979197,4.97727867,,,,,,,,,,,,
17:30.0,114.8979197,4.9772785,,,,,,,,,,,,
17:32.0,114.8979198,4.9772785,,,,,,,,,,,,
17:33.0,114.8979198,4.97727833,,,,,,,,,,,,
17:36.0,114.8979198,4.97727817,,,,,,,,,,,,
17:38.0,114.8979198,4.977278,,,,,,,,,,,,
17:40.0,114.8979208,4.9772755,,,,,,,,,,,,
17:41.0,114.8979188,4.97727183,,,,,,,,,,,,
17:43.0,114.8979092,4.97726367,,,,,,,,,,,,
17:45.0,114.897897,4.97724967,,,,,,,,,,,,
17:47.0,114.8978863,4.97723283,,,,,,,,,,,,
17:50.0,114.8978687,4.977224,,,,,,,,,,,,
17:52.0,114.8978495,4.977233,,,,,,,,,,,,
17:54.0,114.8978322,4.97724533,,,,,,,,,,,,
17:55.0,114.8978235,4.97725833,,,,,,,,,,,,
17:57.0,114.8978068,4.97727383,,,,,,,,,,,,
17:59.0,114.8977918,4.97728433,,,,,,,,,,,,
18:00.0,114.8977847,4.97728817,,,,,,,,,,,,
18:02.0,114.8977715,4.97729517,,,,,,,,,,,,
18:04.0,114.8977622,4.97730267,,,,,,,,,,,,
18:06.0,114.8977588,4.977308,,,,,,,,,,,,
18:07.0,114.8977573,4.97730883,,,,,,,,,,,,
18:09.0,114.8977555,4.977314,,,,,,,,,,,,
18:10.0,114.897755,4.97731567,,,,,,,,,,,,
18:11.0,114.8977533,4.977317,,,,,,,,,,,,
18:13.0,114.897747,4.97731917,,,,,,,,,,,,
18:15.0,114.8977425,4.97732267,,,,,,,,,,,,
18:17.0,114.8977388,4.9773265,,,,,,,,,,,,
18:19.0,114.8977367,4.97732833,,,,,,,,,,,,
18:20.0,114.897737,4.97732833,,,,,,,,,,,,
18:22.0,114.8977363,4.97732967,,,,,,,,,,,,
18:23.0,114.8977358,4.97733033,,,,,,,,,,,,
18:25.0,114.8977353,4.97733083,,,,,,,,,,,,
18:26.0,114.8977352,4.977331,,,,,,,,,,,,
18:28.0,114.8977322,4.9773335,,,,,,,,,,,,
18:30.0,114.8977297,4.97733317,,,,,,,,,,,,
18:32.0,114.8977288,4.97733333,,,,,,,,,,,,
18:33.0,114.897728,4.97733383,,,,,,,,,,,,
18:34.0,114.897727,4.97733617,,,,,,,,,,,,
18:35.0,114.8977247,4.97733783,,,,,,,,,,,,
18:36.0,114.8977218,4.97734133,,,,,,,,,,,,
18:37.0,114.8977188,4.97734517,,,,,,,,,,,,
18:38.0,114.897716,4.9773475,,,,,,,,,,,,
18:39.0,114.8977122,4.97735067,,,,,,,,,,,,
18:40.0,114.8977072,4.97735467,,,,,,,,,,,,
18:42.0,114.8976968,4.9773585,,,,,,,,,,,,
18:44.0,114.8976838,4.977363,,,,,,,,,,,,
18:45.0,114.8976767,4.97736867,,,,,,,,,,,,
18:47.0,114.8976697,4.97737833,,,,,,,,,,,,
18:48.0,114.8976692,4.97738383,,,,,,,,,,,,
18:49.0,114.8976653,4.97738617,,,,,,,,,,,,
18:50.0,114.8976607,4.97738867,,,,,,,,,,,,
18:51.0,114.8976585,4.97739067,,,,,,,,,,,,
18:52.0,114.8976568,4.97739167,,,,,,,,,,,,
18:53.0,114.8976558,4.97739633,,,,,,,,,,,,
18:55.0,114.8976417,4.97739767,,,,,,,,,,,,
18:57.0,114.897621,4.97739483,,,,,,,,,,,,
18:58.0,114.8976108,4.977393,,,,,,,,,,,,
19:00.0,114.8975912,4.977389,,,,,,,,,,,,
19:02.0,114.897569,4.977387,,,,,,,,,,,,
19:05.0,114.897536,4.97738417,,,,,,,,,,,,
19:07.0,114.897513,4.97738033,,,,,,,,,,,,
19:09.0,114.897489,4.9773795,,,,,,,,,,,,
19:11.0,114.8974672,4.97737783,,,,,,,,,,,,
19:12.0,114.8974568,4.977377,,,,,,,,,,,,
19:14.0,114.897436,4.97737483,,,,,,,,,,,,
19:16.0,114.8974213,4.97736367,,,,,,,,,,,,
19:17.0,114.897418,4.97735467,,,,,,,,,,,,
19:18.0,114.8974165,4.9773445,,,,,,,,,,,,
19:19.0,114.897416,4.97733333,,,,,,,,,,,,
19:20.0,114.8974155,4.977323,,,,,,,,,,,,
19:22.0,114.89742,4.97730167,,,,,,,,,,,,
19:23.0,114.8974218,4.97728983,,,,,,,,,,,,
19:24.0,114.8974238,4.977279,,,,,,,,,,,,
19:25.0,114.8974242,4.97727333,,,,,,,,,,,,
19:26.0,114.8974243,4.97727117,,,,,,,,,,,,
19:27.0,114.8974242,4.9772705,,,,,,,,,,,,
19:28.0,114.897424,4.9772705,,,,,,,,,,,,
19:29.0,114.8974237,4.97727083,,,,,,,,,,,,
19:30.0,114.8974235,4.977271,,,,,,,,,,,,
19:32.0,114.8974225,4.977271,,,,,,,,,,,,
19:34.0,114.897422,4.97727117,,,,,,,,,,,,
19:35.0,114.8974218,4.97727133,,,,,,,,,,,,
19:37.0,114.8974213,4.9772715,,,,,,,,,,,,
19:39.0,114.8974208,4.9772715,,,,,,,,,,,,
19:41.0,114.8974207,4.9772715,,,,,,,,,,,,
19:43.0,114.8974203,4.9772715,,,,,,,,,,,,
19:44.0,114.8974202,4.97727133,,,,,,,,,,,,
19:46.0,114.89742,4.9772715,,,,,,,,,,,,
19:47.0,114.8974198,4.9772715,,,,,,,,,,,,
19:48.0,114.8974198,4.9772715,,,,,,,,,,,,
19:50.0,114.8974198,4.9772715,,,,,,,,,,,,
19:52.0,114.8974197,4.97727167,,,,,,,,,,,,
19:53.0,114.8974195,4.97727167,,,,,,,,,,,,
19:54.0,114.8974193,4.97727167,,,,,,,,,,,,
19:55.0,114.897419,4.97727183,,,,,,,,,,,,
19:56.0,114.897419,4.97727167,,,,,,,,,,,,
19:57.0,114.8974188,4.97727183,,,,,,,,,,,,
19:58.0,114.8974188,4.97727183,,,,,,,,,,,,
19:59.0,114.8974188,4.97727183,,,,,,,,,,,,
20:01.0,114.8974187,4.977272,,,,,,,,,,,,
20:03.0,114.8974185,4.97727233,,,,,,,,,,,,
20:04.0,114.8974185,4.97727233,,,,,,,,,,,,
20:05.0,114.8974183,4.9772725,,,,,,,,,,,,
20:06.0,114.8974182,4.9772725,,,,,,,,,,,,
20:07.0,114.897418,4.9772725,,,,,,,,,,,,
20:08.0,114.897418,4.9772725,,,,,,,,,,,,
20:09.0,114.897418,4.9772725,,,,,,,,,,,,
20:10.0,114.8974178,4.9772725,,,,,,,,,,,,
20:12.0,114.8974178,4.9772725,,,,,,,,,,,,
20:13.0,114.8974177,4.9772725,,,,,,,,,,,,
20:15.0,114.8974175,4.9772725,,,,,,,,,,,,
20:16.0,114.8974173,4.9772725,,,,,,,,,,,,
20:17.0,114.8974173,4.9772725,,,,,,,,,,,,
20:18.0,114.8974173,4.9772725,,,,,,,,,,,,
20:19.0,114.8974173,4.9772725,,,,,,,,,,,,
20:21.0,114.8974172,4.97727267,,,,,,,,,,,,
20:23.0,114.8974172,4.97727267,,,,,,,,,,,,
20:24.0,114.8974173,4.9772725,,,,,,,,,,,,
20:25.0,114.8974173,4.9772725,,,,,,,,,,,,
20:27.0,114.8974175,4.9772725,,,,,,,,,,,,
20:28.0,114.8974175,4.97727233,,,,,,,,,,,,
20:29.0,114.8974177,4.97727233,,,,,,,,,,,,
20:30.0,114.8974177,4.9772725,,,,,,,,,,,,
20:31.0,114.8974177,4.9772725,,,,,,,,,,,,
20:33.0,114.8974178,4.9772725,,,,,,,,,,,,
20:35.0,114.897418,4.9772725,,,,,,,,,,,,
20:36.0,114.8974182,4.97727233,,,,,,,,,,,,
20:37.0,114.8974183,4.97727233,,,,,,,,,,,,
20:39.0,114.8974185,4.97727217,,,,,,,,,,,,
20:41.0,114.8974187,4.97727217,,,,,,,,,,,,
20:42.0,114.8974185,4.97727217,,,,,,,,,,,,
20:43.0,114.8974187,4.97727217,,,,,,,,,,,,
20:45.0,114.8974185,4.97727217,,,,,,,,,,,,
20:47.0,114.8974182,4.977272,,,,,,,,,,,,
20:48.0,114.8974182,4.977272,,,,,,,,,,,,
20:49.0,114.8974182,4.977272,,,,,,,,,,,,
20:51.0,114.897418,4.977272,,,,,,,,,,,,
20:53.0,114.8974182,4.977272,,,,,,,,,,,,
20:55.0,114.8974182,4.977272,,,,,,,,,,,,
20:57.0,114.897418,4.977272,,,,,,,,,,,,
20:59.0,114.8974182,4.97727217,,,,,,,,,,,,
21:01.0,114.8974185,4.97727217,,,,,,,,,,,,
21:03.0,114.8974188,4.97727217,,,,,,,,,,,,
21:05.0,114.8974188,4.97727217,,,,,,,,,,,,
21:07.0,114.897419,4.97727217,,,,,,,,,,,,
21:09.0,114.8974192,4.97727217,,,,,,,,,,,,
21:11.0,114.8974192,4.977272,,,,,,,,,,,,
21:13.0,114.8974193,4.97727217,,,,,,,,,,,,
21:15.0,114.8974193,4.97727217,,,,,,,,,,,,
21:17.0,114.8974197,4.97727217,,,,,,,,,,,,
21:19.0,114.8974198,4.977272,,,,,,,,,,,,
21:21.0,114.89742,4.977272,,,,,,,,,,,,
21:23.0,114.89742,4.97727183,,,,,,,,,,,,
21:25.0,114.8974202,4.97727183,,,,,,,,,,,,
21:27.0,114.8974203,4.97727183,,,,,,,,,,,,
21:29.0,114.8974205,4.97727183,,,,,,,,,,,,
21:31.0,114.8974207,4.97727167,,,,,,,,,,,,
21:33.0,114.8974207,4.97727167,,,,,,,,,,,,
21:35.0,114.897421,4.97727167,,,,,,,,,,,,
21:37.0,114.897421,4.97727167,,,,,,,,,,,,
21:39.0,114.8974212,4.97727167,,,,,,,,,,,,
21:41.0,114.8974213,4.97727167,,,,,,,,,,,,
21:43.0,114.897421,4.9772715,,,,,,,,,,,,
21:45.0,114.8974215,4.9772765,,,,,,,,,,,,
21:47.0,114.8974192,4.97728817,,,,,,,,,,,,
21:49.0,114.8974093,4.9773025,,,,,,,,,,,,
21:51.0,114.8973967,4.97731833,,,,,,,,,,,,
21:53.0,114.8973862,4.97733483,,,,,,,,,,,,
21:55.0,114.8973767,4.9773505,,,,,,,,,,,,
21:57.0,114.8973665,4.97736533,,,,,,,,,,,,
21:59.0,114.8973577,4.97738167,,,,,,,,,,,,
22:01.0,114.897353,4.97740017,,,,,,,,,,,,
22:03.0,114.8973495,4.97742,,,,,,,,,,,,
22:05.0,114.8973477,4.97743883,,,,,,,,,,,,
22:07.0,114.8973447,4.97745717,,,,,,,,,,,,
22:09.0,114.897343,4.977476,,,,,,,,,,,,
22:11.0,114.8973445,4.9774935,,,,,,,,,,,,
22:13.0,114.8973477,4.9775085,,,,,,,,,,,,
22:15.0,114.8973495,4.97752217,,,,,,,,,,,,
22:17.0,114.8973458,4.97753233,,,,,,,,,,,,
22:19.0,114.8973407,4.97754417,,,,,,,,,,,,
22:21.0,114.8973355,4.9775455,,,,,,,,,,,,
22:23.0,114.8973338,4.97754617,,,,,,,,,,,,
22:25.0,114.8973327,4.977548,,,,,,,,,,,,
22:27.0,114.8973313,4.97754933,,,,,,,,,,,,
22:29.0,114.8973302,4.97755083,,,,,,,,,,,,
22:31.0,114.8973292,4.97755217,,,,,,,,,,,,
22:33.0,114.8973283,4.9775535,,,,,,,,,,,,
22:35.0,114.8973275,4.97755467,,,,,,,,,,,,
22:37.0,114.8973268,4.97755567,,,,,,,,,,,,
22:39.0,114.8973262,4.97755683,,,,,,,,,,,,
22:41.0,114.8973257,4.97755783,,,,,,,,,,,,
22:43.0,114.8973252,4.97755867,,,,,,,,,,,,
22:45.0,114.8973247,4.9775595,,,,,,,,,,,,
22:47.0,114.8973242,4.97756033,,,,,,,,,,,,
22:49.0,114.8973237,4.977561,,,,,,,,,,,,
22:51.0,114.8973233,4.97756167,,,,,,,,,,,,
22:53.0,114.897323,4.97756233,,,,,,,,,,,,
22:55.0,114.8973225,4.977563,,,,,,,,,,,,
22:57.0,114.8973222,4.9775635,,,,,,,,,,,,
22:59.0,114.8973218,4.97756383,,,,,,,,,,,,
23:01.0,114.8973217,4.97756433,,,,,,,,,,,,
23:03.0,114.8973215,4.97756467,,,,,,,,,,,,
23:05.0,114.8973215,4.97756517,,,,,,,,,,,,
23:07.0,114.8973212,4.9775655,,,,,,,,,,,,
23:09.0,114.897321,4.97756567,,,,,,,,,,,,
23:11.0,114.8973208,4.977566,,,,,,,,,,,,
23:13.0,114.8973207,4.97756617,,,,,,,,,,,,
23:15.0,114.8973205,4.97756633,,,,,,,,,,,,
23:17.0,114.8973202,4.9775665,,,,,,,,,,,,
23:19.0,114.89732,4.97756667,,,,,,,,,,,,
23:21.0,114.8973198,4.977567,,,,,,,,,,,,
23:23.0,114.8973197,4.97756717,,,,,,,,,,,,
23:25.0,114.8973193,4.97756733,,,,,,,,,,,,
23:27.0,114.8973192,4.97756767,,,,,,,,,,,,
23:29.0,114.897319,4.97756783,,,,,,,,,,,,
23:31.0,114.897319,4.977568,,,,,,,,,,,,
23:33.0,114.8973188,4.97756817,,,,,,,,,,,,
23:35.0,114.8973187,4.97756833,,,,,,,,,,,,
23:37.0,114.8973185,4.97756833,,,,,,,,,,,,
23:39.0,114.8973183,4.97756833,,,,,,,,,,,,
23:41.0,114.8973182,4.97756867,,,,,,,,,,,,
23:43.0,114.897318,4.97756867,,,,,,,,,,,,
23:45.0,114.8973178,4.977569,,,,,,,,,,,,
23:47.0,114.8973177,4.97756917,,,,,,,,,,,,
23:49.0,114.8973175,4.9775695,,,,,,,,,,,,
23:51.0,114.8973175,4.97756967,,,,,,,,,,,,
23:53.0,114.8973175,4.97756967,,,,,,,,,,,,
23:55.0,114.8973172,4.97756983,,,,,,,,,,,,
23:57.0,114.8973172,4.97757017,,,,,,,,,,,,
23:59.0,114.8973172,4.9775705,,,,,,,,,,,,
24:01.0,114.8973172,4.97757083,,,,,,,,,,,,
24:03.0,114.8973172,4.97757133,,,,,,,,,,,,
24:05.0,114.8973172,4.9775715,,,,,,,,,,,,
24:07.0,114.8973172,4.97757183,,,,,,,,,,,,
24:09.0,114.8973172,4.977572,,,,,,,,,,,,
24:11.0,114.8973172,4.97757217,,,,,,,,,,,,
24:13.0,114.897317,4.97757233,,,,,,,,,,,,
24:15.0,114.8973168,4.9775725,,,,,,,,,,,,
24:17.0,114.8973168,4.97757267,,,,,,,,,,,,
24:19.0,114.8973168,4.97757267,,,,,,,,,,,,
24:21.0,114.8973167,4.97757283,,,,,,,,,,,,
24:23.0,114.8973165,4.97757283,,,,,,,,,,,,
24:25.0,114.8973163,4.97757283,,,,,,,,,,,,
