Index,UTC,Time,Lon,Lat,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
384,52:08.0,09:44.0,114.8980963,4.978459,,,,,,,,,,
385,52:09.0,09:45.0,114.8980963,4.978459,,,,,,,,,,
386,52:10.0,09:46.0,114.8980963,4.97845883,,,,,,,,,,
387,52:13.0,09:49.0,114.8980962,4.97845883,,,,,,,,,,
388,52:15.0,09:51.0,114.8980962,4.97845883,,,,,,,,,,
389,52:17.0,09:53.0,114.8980962,4.97845883,,,,,,,,,,
390,52:19.0,09:55.0,114.8980962,4.97845883,,,,,,,,,,
391,52:21.0,09:57.0,114.8980962,4.97845883,,,,,,,,,,
392,52:22.0,09:58.0,114.898096,4.97845883,,,,,,,,,,
393,52:25.0,10:01.0,114.8980962,4.97845883,,,,,,,,,,
394,52:27.0,10:03.0,114.898096,4.97845867,,,,,,,,,,
395,52:28.0,10:04.0,114.898096,4.97845867,,,,,,,,,,
396,52:33.0,10:09.0,114.898096,4.97845833,,,,,,,,,,
397,52:34.0,10:10.0,114.8980958,4.97845833,,,,,,,,,,
398,52:35.0,10:11.0,114.8980958,4.97845833,,,,,,,,,,
399,52:36.0,10:12.0,114.8980958,4.97845833,,,,,,,,,,
400,52:37.0,10:13.0,114.8980957,4.97845833,,,,,,,,,,
401,52:39.0,10:15.0,114.8980957,4.97845817,,,,,,,,,,
402,52:41.0,10:17.0,114.8980955,4.97845817,,,,,,,,,,
403,52:43.0,10:19.0,114.8980953,4.97845817,,,,,,,,,,
404,52:44.0,10:20.0,114.8980952,4.97845817,,,,,,,,,,
405,52:45.0,10:21.0,114.8980952,4.97845833,,,,,,,,,,
406,52:46.0,10:22.0,114.8980952,4.97845833,,,,,,,,,,
407,52:49.0,10:25.0,114.898095,4.97845833,,,,,,,,,,
408,52:51.0,10:27.0,114.8980948,4.9784585,,,,,,,,,,
409,52:53.0,10:29.0,114.8980948,4.9784585,,,,,,,,,,
410,52:55.0,10:31.0,114.8980948,4.97845867,,,,,,,,,,
411,52:57.0,10:33.0,114.8980947,4.97845867,,,,,,,,,,
412,52:58.0,10:34.0,114.8980945,4.97845867,,,,,,,,,,
413,53:01.0,10:37.0,114.8980943,4.978459,,,,,,,,,,
414,53:03.0,10:39.0,114.8980943,4.97845917,,,,,,,,,,
415,53:04.0,10:40.0,114.8980943,4.97845933,,,,,,,,,,
416,53:10.0,10:46.0,114.8981018,4.97845017,,,,,,,,,,
417,53:11.0,10:47.0,114.8981068,4.978444,,,,,,,,,,
418,53:12.0,10:48.0,114.8981125,4.97843733,,,,,,,,,,
419,53:13.0,10:49.0,114.8981178,4.97843117,,,,,,,,,,
420,53:15.0,10:51.0,114.8981243,4.97841683,,,,,,,,,,
421,53:16.0,10:52.0,114.8981268,4.97840917,,,,,,,,,,
422,53:17.0,10:53.0,114.8981308,4.978401,,,,,,,,,,
423,53:19.0,10:55.0,114.8981407,4.97838117,,,,,,,,,,
424,53:20.0,10:56.0,114.8981457,4.97837117,,,,,,,,,,
425,53:21.0,10:57.0,114.8981482,4.978362,,,,,,,,,,
426,53:22.0,10:58.0,114.89815,4.97835317,,,,,,,,,,
427,53:23.0,10:59.0,114.8981517,4.978344,,,,,,,,,,
428,53:24.0,11:00.0,114.898154,4.97833417,,,,,,,,,,
429,53:26.0,11:02.0,114.898161,4.9783145,,,,,,,,,,
430,53:27.0,11:03.0,114.8981638,4.97830467,,,,,,,,,,
431,53:29.0,11:05.0,114.8981678,4.97828517,,,,,,,,,,
432,53:30.0,11:06.0,114.8981702,4.97827567,,,,,,,,,,
433,53:32.0,11:08.0,114.8981765,4.9782565,,,,,,,,,,
434,53:33.0,11:09.0,114.8981797,4.9782465,,,,,,,,,,
435,53:35.0,11:11.0,114.8981898,4.97823,,,,,,,,,,
436,53:36.0,11:12.0,114.898197,4.97822317,,,,,,,,,,
437,53:37.0,11:13.0,114.8982032,4.97821767,,,,,,,,,,
438,53:38.0,11:14.0,114.8982078,4.9782155,,,,,,,,,,
439,53:39.0,11:15.0,114.8982088,4.978215,,,,,,,,,,
440,53:41.0,11:17.0,114.8982103,4.97821483,,,,,,,,,,
441,53:42.0,11:18.0,114.8982173,4.97821433,,,,,,,,,,
442,53:44.0,11:20.0,114.8982402,4.97820783,,,,,,,,,,
443,53:45.0,11:21.0,114.8982507,4.97820417,,,,,,,,,,
444,53:47.0,11:23.0,114.8982725,4.97819617,,,,,,,,,,
445,53:48.0,11:24.0,114.8982835,4.978192,,,,,,,,,,
446,53:49.0,11:25.0,114.8982942,4.97818783,,,,,,,,,,
447,53:50.0,11:26.0,114.8983038,4.97818417,,,,,,,,,,
448,53:51.0,11:27.0,114.8983128,4.97817933,,,,,,,,,,
449,53:53.0,11:29.0,114.8983215,4.97816317,,,,,,,,,,
450,53:54.0,11:30.0,114.8983208,4.97815283,,,,,,,,,,
451,53:55.0,11:31.0,114.8983185,4.97814217,,,,,,,,,,
452,53:56.0,11:32.0,114.8983168,4.978132,,,,,,,,,,
453,53:57.0,11:33.0,114.898314,4.97812233,,,,,,,,,,
454,53:59.0,11:35.0,114.898309,4.978103,,,,,,,,,,
455,54:00.0,11:36.0,114.8983063,4.97809383,,,,,,,,,,
456,54:02.0,11:38.0,114.8983,4.97807683,,,,,,,,,,
457,54:03.0,11:39.0,114.8982973,4.97806833,,,,,,,,,,
458,54:05.0,11:41.0,114.8982972,4.97804867,,,,,,,,,,
459,54:06.0,11:42.0,114.8982972,4.97803867,,,,,,,,,,
460,54:07.0,11:43.0,114.898296,4.97802917,,,,,,,,,,
461,54:08.0,11:44.0,114.8982955,4.97802317,,,,,,,,,,
462,54:09.0,11:45.0,114.898295,4.97802083,,,,,,,,,,
463,54:11.0,11:47.0,114.8982927,4.97802017,,,,,,,,,,
464,54:13.0,11:49.0,114.898293,4.97801933,,,,,,,,,,
465,54:15.0,11:51.0,114.8982923,4.97801867,,,,,,,,,,
466,54:17.0,11:53.0,114.8982918,4.9780185,,,,,,,,,,
467,54:19.0,11:55.0,114.8982917,4.97801833,,,,,,,,,,
468,54:20.0,11:56.0,114.8982917,4.97801833,,,,,,,,,,
469,54:25.0,12:01.0,114.8982913,4.97801767,,,,,,,,,,
470,54:26.0,12:02.0,114.8982912,4.9780175,,,,,,,,,,
471,54:27.0,12:03.0,114.8982912,4.9780175,,,,,,,,,,
472,54:29.0,12:05.0,114.8982908,4.97801733,,,,,,,,,,
473,54:32.0,12:08.0,114.8982908,4.978017,,,,,,,,,,
474,54:33.0,12:09.0,114.8982908,4.978017,,,,,,,,,,
475,54:35.0,12:11.0,114.8982907,4.97801683,,,,,,,,,,
476,54:37.0,12:13.0,114.8982908,4.9780165,,,,,,,,,,
477,54:39.0,12:15.0,114.898291,4.97801633,,,,,,,,,,
478,54:40.0,12:16.0,114.898291,4.97801617,,,,,,,,,,
479,54:41.0,12:17.0,114.898291,4.978016,,,,,,,,,,
480,54:43.0,12:19.0,114.898291,4.97801583,,,,,,,,,,
481,54:44.0,12:20.0,114.898291,4.97801567,,,,,,,,,,
482,54:45.0,12:21.0,114.898291,4.97801567,,,,,,,,,,
483,54:46.0,12:22.0,114.898291,4.9780155,,,,,,,,,,
484,54:47.0,12:23.0,114.8982908,4.97801533,,,,,,,,,,
485,54:49.0,12:25.0,114.8982907,4.97801517,,,,,,,,,,
486,54:51.0,12:27.0,114.8982905,4.978015,,,,,,,,,,
487,54:53.0,12:29.0,114.8982903,4.97801483,,,,,,,,,,
488,54:55.0,12:31.0,114.8982902,4.97801467,,,,,,,,,,
489,54:56.0,12:32.0,114.8982902,4.9780145,,,,,,,,,,
490,54:57.0,12:33.0,114.89829,4.97801433,,,,,,,,,,
491,54:59.0,12:35.0,114.89829,4.97801417,,,,,,,,,,
492,55:01.0,12:37.0,114.8982898,4.978014,,,,,,,,,,
493,55:02.0,12:38.0,114.8982898,4.978014,,,,,,,,,,
494,55:04.0,12:40.0,114.8982897,4.97801383,,,,,,,,,,
495,55:07.0,12:43.0,114.8982893,4.9780135,,,,,,,,,,
496,55:08.0,12:44.0,114.8982893,4.9780135,,,,,,,,,,
497,55:09.0,12:45.0,114.8982892,4.97801333,,,,,,,,,,
498,55:10.0,12:46.0,114.8982888,4.9780135,,,,,,,,,,
499,55:11.0,12:47.0,114.8982885,4.9780135,,,,,,,,,,
500,55:13.0,12:49.0,114.8982877,4.9780135,,,,,,,,,,
501,55:15.0,12:51.0,114.8982872,4.9780135,,,,,,,,,,
502,55:16.0,12:52.0,114.8982868,4.9780135,,,,,,,,,,
503,55:17.0,12:53.0,114.8982865,4.97801367,,,,,,,,,,
504,55:19.0,12:55.0,114.8982857,4.97801367,,,,,,,,,,
505,55:21.0,12:57.0,114.8982848,4.978014,,,,,,,,,,
506,55:22.0,12:58.0,114.8982845,4.978014,,,,,,,,,,
507,55:26.0,13:02.0,114.8982842,4.97801383,,,,,,,,,,
508,55:27.0,13:03.0,114.8982843,4.97801383,,,,,,,,,,
509,55:28.0,13:04.0,114.8982843,4.97801383,,,,,,,,,,
510,55:32.0,13:08.0,114.8982842,4.97801367,,,,,,,,,,
511,55:33.0,13:09.0,114.8982842,4.9780135,,,,,,,,,,
512,55:34.0,13:10.0,114.8982842,4.9780135,,,,,,,,,,
513,55:38.0,13:14.0,114.8982842,4.97801317,,,,,,,,,,
514,55:39.0,13:15.0,114.8982842,4.97801317,,,,,,,,,,
515,55:40.0,13:16.0,114.8982842,4.978013,,,,,,,,,,
516,55:42.0,13:18.0,114.8982843,4.978013,,,,,,,,,,
517,55:44.0,13:20.0,114.8982843,4.97801283,,,,,,,,,,
518,55:45.0,13:21.0,114.8982843,4.97801283,,,,,,,,,,
519,55:46.0,13:22.0,114.8982843,4.97801267,,,,,,,,,,
520,55:50.0,13:26.0,114.8982848,4.97801233,,,,,,,,,,
521,55:51.0,13:27.0,114.898285,4.97801233,,,,,,,,,,
522,55:52.0,13:28.0,114.8982852,4.97801217,,,,,,,,,,
523,55:56.0,13:32.0,114.8982855,4.97801183,,,,,,,,,,
524,55:57.0,13:33.0,114.8982855,4.97801167,,,,,,,,,,
525,55:58.0,13:34.0,114.8982855,4.97801167,,,,,,,,,,
526,56:00.0,13:36.0,114.8982858,4.9780115,,,,,,,,,,
527,56:02.0,13:38.0,114.8982858,4.9780115,,,,,,,,,,
528,56:03.0,13:39.0,114.898286,4.9780115,,,,,,,,,,
529,56:04.0,13:40.0,114.898286,4.9780115,,,,,,,,,,
530,56:06.0,13:42.0,114.898286,4.9780115,,,,,,,,,,
531,56:08.0,13:44.0,114.898286,4.9780115,,,,,,,,,,
532,56:09.0,13:45.0,114.8982862,4.97801133,,,,,,,,,,
533,56:10.0,13:46.0,114.8982863,4.97801133,,,,,,,,,,
534,56:14.0,13:50.0,114.8982867,4.97801117,,,,,,,,,,
535,56:15.0,13:51.0,114.8982867,4.978011,,,,,,,,,,
536,56:16.0,13:52.0,114.8982867,4.978011,,,,,,,,,,
537,56:18.0,13:54.0,114.8982867,4.978011,,,,,,,,,,
538,56:20.0,13:56.0,114.8982867,4.978011,,,,,,,,,,
539,56:21.0,13:57.0,114.8982867,4.97801083,,,,,,,,,,
540,56:22.0,13:58.0,114.8982867,4.97801083,,,,,,,,,,
541,56:25.0,14:01.0,114.8982867,4.97801083,,,,,,,,,,
542,56:26.0,14:02.0,114.8982867,4.97801083,,,,,,,,,,
543,56:27.0,14:03.0,114.8982865,4.97801067,,,,,,,,,,
544,56:28.0,14:04.0,114.8982865,4.97801067,,,,,,,,,,
545,56:30.0,14:06.0,114.8982865,4.9780095,,,,,,,,,,
546,56:31.0,14:07.0,114.8982867,4.97800583,,,,,,,,,,
547,56:32.0,14:08.0,114.8982858,4.978001,,,,,,,,,,
548,56:33.0,14:09.0,114.8982852,4.9779955,,,,,,,,,,
549,56:34.0,14:10.0,114.898285,4.97798767,,,,,,,,,,
550,56:35.0,14:11.0,114.8982832,4.97797883,,,,,,,,,,
551,56:36.0,14:12.0,114.8982815,4.97796833,,,,,,,,,,
552,56:37.0,14:13.0,114.8982805,4.97795783,,,,,,,,,,
553,56:38.0,14:14.0,114.898279,4.9779475,,,,,,,,,,
554,56:39.0,14:15.0,114.898277,4.97793667,,,,,,,,,,
555,56:40.0,14:16.0,114.8982752,4.97792617,,,,,,,,,,
556,56:41.0,14:17.0,114.8982723,4.97791633,,,,,,,,,,
557,56:43.0,14:19.0,114.8982655,4.97789567,,,,,,,,,,
558,56:44.0,14:20.0,114.8982627,4.97788483,,,,,,,,,,
559,56:46.0,14:22.0,114.8982565,4.97786383,,,,,,,,,,
560,56:47.0,14:23.0,114.8982545,4.977854,,,,,,,,,,
561,56:49.0,14:25.0,114.8982485,4.97783467,,,,,,,,,,
562,56:50.0,14:26.0,114.8982453,4.97782683,,,,,,,,,,
563,56:51.0,14:27.0,114.8982425,4.97781967,,,,,,,,,,
564,56:52.0,14:28.0,114.8982385,4.9778115,,,,,,,,,,
565,56:53.0,14:29.0,114.8982343,4.9778025,,,,,,,,,,
566,56:54.0,14:30.0,114.8982308,4.97779417,,,,,,,,,,
567,56:55.0,14:31.0,114.8982268,4.97778717,,,,,,,,,,
568,56:57.0,14:33.0,114.8982187,4.97776767,,,,,,,,,,
569,57:01.0,14:37.0,114.898201,4.97772817,,,,,,,,,,
570,57:03.0,14:39.0,114.8981895,4.977709,,,,,,,,,,
571,57:05.0,14:41.0,114.8981787,4.97768917,,,,,,,,,,
572,57:08.0,14:44.0,114.8981635,4.97766167,,,,,,,,,,
573,57:10.0,14:46.0,114.8981542,4.9776415,,,,,,,,,,
574,57:13.0,14:49.0,114.8981368,4.9776125,,,,,,,,,,
575,57:15.0,14:51.0,114.8981237,4.977592,,,,,,,,,,
576,57:17.0,14:53.0,114.8981112,4.97757367,,,,,,,,,,
577,57:19.0,14:55.0,114.8980992,4.977555,,,,,,,,,,
578,57:21.0,14:57.0,114.8980873,4.97753317,,,,,,,,,,
579,57:23.0,14:59.0,114.8980752,4.9775125,,,,,,,,,,
580,57:25.0,15:01.0,114.8980617,4.97749267,,,,,,,,,,
581,57:27.0,15:03.0,114.8980475,4.97747317,,,,,,,,,,
582,57:29.0,15:05.0,114.8980357,4.97745383,,,,,,,,,,
583,57:31.0,15:07.0,114.8980238,4.97743333,,,,,,,,,,
584,57:32.0,15:08.0,114.898018,4.97742267,,,,,,,,,,
585,57:33.0,15:09.0,114.8980118,4.97741267,,,,,,,,,,
586,57:35.0,15:11.0,114.8980003,4.97739433,,,,,,,,,,
587,57:37.0,15:13.0,114.897988,4.97737517,,,,,,,,,,
588,57:38.0,15:14.0,114.8979817,4.97736583,,,,,,,,,,
589,57:39.0,15:15.0,114.8979752,4.97735617,,,,,,,,,,
590,57:40.0,15:16.0,114.897969,4.97734767,,,,,,,,,,
591,57:41.0,15:17.0,114.8979625,4.977338,,,,,,,,,,
592,57:42.0,15:18.0,114.897957,4.97732783,,,,,,,,,,
593,57:43.0,15:19.0,114.8979472,4.97731467,,,,,,,,,,
594,57:44.0,15:20.0,114.897941,4.977305,,,,,,,,,,
595,57:47.0,15:23.0,114.8979258,4.97728067,,,,,,,,,,
596,57:48.0,15:24.0,114.8979247,4.97727917,,,,,,,,,,
597,57:50.0,15:26.0,114.8979223,4.9772795,,,,,,,,,,
598,57:54.0,15:30.0,114.8979217,4.9772795,,,,,,,,,,
599,57:55.0,15:31.0,114.8979215,4.9772795,,,,,,,,,,
600,57:57.0,15:33.0,114.8979213,4.9772795,,,,,,,,,,
601,57:58.0,15:34.0,114.8979212,4.9772795,,,,,,,,,,
602,57:59.0,15:35.0,114.8979212,4.9772795,,,,,,,,,,
603,58:01.0,15:37.0,114.897921,4.9772795,,,,,,,,,,
604,58:03.0,15:39.0,114.8979208,4.97727967,,,,,,,,,,
605,58:04.0,15:40.0,114.8979208,4.97727967,,,,,,,,,,
606,58:07.0,15:43.0,114.8979208,4.97727933,,,,,,,,,,
607,58:09.0,15:45.0,114.8979207,4.97727933,,,,,,,,,,
608,58:10.0,15:46.0,114.8979207,4.97727917,,,,,,,,,,
609,58:15.0,15:51.0,114.8979205,4.97727917,,,,,,,,,,
610,58:16.0,15:52.0,114.8979207,4.97727933,,,,,,,,,,
611,58:17.0,15:53.0,114.8979207,4.97727917,,,,,,,,,,
612,58:19.0,15:55.0,114.8979203,4.97727917,,,,,,,,,,
613,58:22.0,15:58.0,114.8979203,4.97727933,,,,,,,,,,
614,58:23.0,15:59.0,114.8979202,4.9772795,,,,,,,,,,
615,58:25.0,16:01.0,114.8979202,4.9772795,,,,,,,,,,
616,58:27.0,16:03.0,114.8979198,4.97727967,,,,,,,,,,
617,58:29.0,16:05.0,114.8979195,4.97728,,,,,,,,,,
618,58:30.0,16:06.0,114.8979193,4.97728017,,,,,,,,,,
619,58:31.0,16:07.0,114.8979193,4.97728017,,,,,,,,,,
620,58:32.0,16:08.0,114.8979193,4.97728017,,,,,,,,,,
621,58:34.0,16:10.0,114.8979193,4.97728017,,,,,,,,,,
622,58:35.0,16:11.0,114.8979193,4.97728017,,,,,,,,,,
623,58:37.0,16:13.0,114.8979193,4.97728033,,,,,,,,,,
624,58:38.0,16:14.0,114.8979192,4.97728033,,,,,,,,,,
625,58:40.0,16:16.0,114.897919,4.97728033,,,,,,,,,,
626,58:41.0,16:17.0,114.8979188,4.97728033,,,,,,,,,,
627,58:43.0,16:19.0,114.8979187,4.9772805,,,,,,,,,,
628,58:44.0,16:20.0,114.8979187,4.9772805,,,,,,,,,,
629,58:45.0,16:21.0,114.8979187,4.97728067,,,,,,,,,,
630,58:46.0,16:22.0,114.8979185,4.97728067,,,,,,,,,,
631,58:47.0,16:23.0,114.8979185,4.97728067,,,,,,,,,,
632,58:49.0,16:25.0,114.8979187,4.97728067,,,,,,,,,,
633,58:50.0,16:26.0,114.8979188,4.97728067,,,,,,,,,,
634,58:51.0,16:27.0,114.8979188,4.97728067,,,,,,,,,,
635,58:52.0,16:28.0,114.8979188,4.97728067,,,,,,,,,,
636,58:53.0,16:29.0,114.8979188,4.97728067,,,,,,,,,,
637,58:55.0,16:31.0,114.8979188,4.97728083,,,,,,,,,,
638,58:57.0,16:33.0,114.897919,4.97728083,,,,,,,,,,
639,58:58.0,16:34.0,114.8979188,4.97728083,,,,,,,,,,
640,58:59.0,16:35.0,114.8979188,4.977281,,,,,,,,,,
641,59:00.0,16:36.0,114.897919,4.977281,,,,,,,,,,
642,59:01.0,16:37.0,114.8979192,4.977281,,,,,,,,,,
643,59:02.0,16:38.0,114.8979192,4.977281,,,,,,,,,,
644,59:03.0,16:39.0,114.8979192,4.977281,,,,,,,,,,
645,59:04.0,16:40.0,114.8979192,4.977281,,,,,,,,,,
646,59:05.0,16:41.0,114.8979192,4.977281,,,,,,,,,,
647,59:06.0,16:42.0,114.897919,4.977281,,,,,,,,,,
648,59:07.0,16:43.0,114.897919,4.977281,,,,,,,,,,
649,59:08.0,16:44.0,114.897919,4.97728083,,,,,,,,,,
650,59:09.0,16:45.0,114.897919,4.97728083,,,,,,,,,,
651,59:10.0,16:46.0,114.8979188,4.97728083,,,,,,,,,,
652,59:11.0,16:47.0,114.8979188,4.97728067,,,,,,,,,,
653,59:13.0,16:49.0,114.8979188,4.97728067,,,,,,,,,,
654,59:14.0,16:50.0,114.8979187,4.9772805,,,,,,,,,,
655,59:15.0,16:51.0,114.8979187,4.9772805,,,,,,,,,,
656,59:16.0,16:52.0,114.8979187,4.97728033,,,,,,,,,,
657,59:18.0,16:54.0,114.8979187,4.97728017,,,,,,,,,,
658,59:19.0,16:55.0,114.8979187,4.97728017,,,,,,,,,,
659,59:20.0,16:56.0,114.8979187,4.97728017,,,,,,,,,,
660,59:21.0,16:57.0,114.8979187,4.97728,,,,,,,,,,
661,59:22.0,16:58.0,114.8979187,4.97728,,,,,,,,,,
662,59:24.0,17:00.0,114.8979187,4.97727983,,,,,,,,,,
663,59:26.0,17:02.0,114.8979187,4.97727967,,,,,,,,,,
664,59:27.0,17:03.0,114.8979187,4.97727967,,,,,,,,,,
665,59:29.0,17:05.0,114.8979187,4.9772795,,,,,,,,,,
666,59:31.0,17:07.0,114.8979187,4.97727933,,,,,,,,,,
667,59:32.0,17:08.0,114.8979187,4.97727933,,,,,,,,,,
668,59:33.0,17:09.0,114.8979188,4.97727933,,,,,,,,,,
669,59:35.0,17:11.0,114.8979188,4.97727917,,,,,,,,,,
670,59:36.0,17:12.0,114.8979188,4.97727917,,,,,,,,,,
671,59:37.0,17:13.0,114.8979188,4.97727917,,,,,,,,,,
672,59:39.0,17:15.0,114.8979188,4.97727917,,,,,,,,,,
673,59:40.0,17:16.0,114.8979188,4.97727917,,,,,,,,,,
674,59:42.0,17:18.0,114.897919,4.977279,,,,,,,,,,
675,59:43.0,17:19.0,114.897919,4.977279,,,,,,,,,,
676,59:45.0,17:21.0,114.8979192,4.97727883,,,,,,,,,,
677,59:46.0,17:22.0,114.8979193,4.97727883,,,,,,,,,,
678,59:48.0,17:24.0,114.8979195,4.97727867,,,,,,,,,,
679,59:49.0,17:25.0,114.8979195,4.97727867,,,,,,,,,,
680,59:51.0,17:27.0,114.8979195,4.97727867,,,,,,,,,,
681,59:52.0,17:28.0,114.8979197,4.97727867,,,,,,,,,,
682,59:54.0,17:30.0,114.8979197,4.9772785,,,,,,,,,,
683,59:56.0,17:32.0,114.8979198,4.9772785,,,,,,,,,,
684,59:57.0,17:33.0,114.8979198,4.97727833,,,,,,,,,,
685,00:00.0,17:36.0,114.8979198,4.97727817,,,,,,,,,,
686,00:02.0,17:38.0,114.8979198,4.977278,,,,,,,,,,
687,00:04.0,17:40.0,114.8979208,4.9772755,,,,,,,,,,
688,00:05.0,17:41.0,114.8979188,4.97727183,,,,,,,,,,
689,00:07.0,17:43.0,114.8979092,4.97726367,,,,,,,,,,
690,00:09.0,17:45.0,114.897897,4.97724967,,,,,,,,,,
691,00:11.0,17:47.0,114.8978863,4.97723283,,,,,,,,,,
692,00:14.0,17:50.0,114.8978687,4.977224,,,,,,,,,,
693,00:16.0,17:52.0,114.8978495,4.977233,,,,,,,,,,
694,00:18.0,17:54.0,114.8978322,4.97724533,,,,,,,,,,
695,00:19.0,17:55.0,114.8978235,4.97725833,,,,,,,,,,
696,00:21.0,17:57.0,114.8978068,4.97727383,,,,,,,,,,
697,00:23.0,17:59.0,114.8977918,4.97728433,,,,,,,,,,
698,00:24.0,18:00.0,114.8977847,4.97728817,,,,,,,,,,
699,00:26.0,18:02.0,114.8977715,4.97729517,,,,,,,,,,
700,00:28.0,18:04.0,114.8977622,4.97730267,,,,,,,,,,
701,00:30.0,18:06.0,114.8977588,4.977308,,,,,,,,,,
702,00:31.0,18:07.0,114.8977573,4.97730883,,,,,,,,,,
703,00:33.0,18:09.0,114.8977555,4.977314,,,,,,,,,,
704,00:34.0,18:10.0,114.897755,4.97731567,,,,,,,,,,
705,00:35.0,18:11.0,114.8977533,4.977317,,,,,,,,,,
706,00:37.0,18:13.0,114.897747,4.97731917,,,,,,,,,,
707,00:39.0,18:15.0,114.8977425,4.97732267,,,,,,,,,,
708,00:41.0,18:17.0,114.8977388,4.9773265,,,,,,,,,,
709,00:43.0,18:19.0,114.8977367,4.97732833,,,,,,,,,,
710,00:44.0,18:20.0,114.897737,4.97732833,,,,,,,,,,
711,00:46.0,18:22.0,114.8977363,4.97732967,,,,,,,,,,
712,00:47.0,18:23.0,114.8977358,4.97733033,,,,,,,,,,
713,00:49.0,18:25.0,114.8977353,4.97733083,,,,,,,,,,
714,00:50.0,18:26.0,114.8977352,4.977331,,,,,,,,,,
715,00:52.0,18:28.0,114.8977322,4.9773335,,,,,,,,,,
716,00:54.0,18:30.0,114.8977297,4.97733317,,,,,,,,,,
717,00:56.0,18:32.0,114.8977288,4.97733333,,,,,,,,,,
718,00:57.0,18:33.0,114.897728,4.97733383,,,,,,,,,,
719,00:58.0,18:34.0,114.897727,4.97733617,,,,,,,,,,
720,00:59.0,18:35.0,114.8977247,4.97733783,,,,,,,,,,
721,01:00.0,18:36.0,114.8977218,4.97734133,,,,,,,,,,
722,01:01.0,18:37.0,114.8977188,4.97734517,,,,,,,,,,
723,01:02.0,18:38.0,114.897716,4.9773475,,,,,,,,,,
724,01:03.0,18:39.0,114.8977122,4.97735067,,,,,,,,,,
725,01:04.0,18:40.0,114.8977072,4.97735467,,,,,,,,,,
726,01:06.0,18:42.0,114.8976968,4.9773585,,,,,,,,,,
727,01:08.0,18:44.0,114.8976838,4.977363,,,,,,,,,,
728,01:09.0,18:45.0,114.8976767,4.97736867,,,,,,,,,,
729,01:11.0,18:47.0,114.8976697,4.97737833,,,,,,,,,,
730,01:12.0,18:48.0,114.8976692,4.97738383,,,,,,,,,,
731,01:13.0,18:49.0,114.8976653,4.97738617,,,,,,,,,,
732,01:14.0,18:50.0,114.8976607,4.97738867,,,,,,,,,,
733,01:15.0,18:51.0,114.8976585,4.97739067,,,,,,,,,,
734,01:16.0,18:52.0,114.8976568,4.97739167,,,,,,,,,,
735,01:17.0,18:53.0,114.8976558,4.97739633,,,,,,,,,,
736,01:19.0,18:55.0,114.8976417,4.97739767,,,,,,,,,,
737,01:21.0,18:57.0,114.897621,4.97739483,,,,,,,,,,
738,01:22.0,18:58.0,114.8976108,4.977393,,,,,,,,,,
739,01:24.0,19:00.0,114.8975912,4.977389,,,,,,,,,,
740,01:26.0,19:02.0,114.897569,4.977387,,,,,,,,,,
741,01:29.0,19:05.0,114.897536,4.97738417,,,,,,,,,,
742,01:31.0,19:07.0,114.897513,4.97738033,,,,,,,,,,
743,01:33.0,19:09.0,114.897489,4.9773795,,,,,,,,,,
744,01:35.0,19:11.0,114.8974672,4.97737783,,,,,,,,,,
745,01:36.0,19:12.0,114.8974568,4.977377,,,,,,,,,,
746,01:38.0,19:14.0,114.897436,4.97737483,,,,,,,,,,
747,01:40.0,19:16.0,114.8974213,4.97736367,,,,,,,,,,
748,01:41.0,19:17.0,114.897418,4.97735467,,,,,,,,,,
749,01:42.0,19:18.0,114.8974165,4.9773445,,,,,,,,,,
750,01:43.0,19:19.0,114.897416,4.97733333,,,,,,,,,,
751,01:44.0,19:20.0,114.8974155,4.977323,,,,,,,,,,
752,01:46.0,19:22.0,114.89742,4.97730167,,,,,,,,,,
753,01:47.0,19:23.0,114.8974218,4.97728983,,,,,,,,,,
754,01:48.0,19:24.0,114.8974238,4.977279,,,,,,,,,,
755,01:49.0,19:25.0,114.8974242,4.97727333,,,,,,,,,,
756,01:50.0,19:26.0,114.8974243,4.97727117,,,,,,,,,,
757,01:51.0,19:27.0,114.8974242,4.9772705,,,,,,,,,,
758,01:52.0,19:28.0,114.897424,4.9772705,,,,,,,,,,
759,01:53.0,19:29.0,114.8974237,4.97727083,,,,,,,,,,
760,01:54.0,19:30.0,114.8974235,4.977271,,,,,,,,,,
761,01:56.0,19:32.0,114.8974225,4.977271,,,,,,,,,,
762,01:58.0,19:34.0,114.897422,4.97727117,,,,,,,,,,
763,01:59.0,19:35.0,114.8974218,4.97727133,,,,,,,,,,
764,02:01.0,19:37.0,114.8974213,4.9772715,,,,,,,,,,
765,02:03.0,19:39.0,114.8974208,4.9772715,,,,,,,,,,
766,02:05.0,19:41.0,114.8974207,4.9772715,,,,,,,,,,
767,02:07.0,19:43.0,114.8974203,4.9772715,,,,,,,,,,
768,02:08.0,19:44.0,114.8974202,4.97727133,,,,,,,,,,
769,02:10.0,19:46.0,114.89742,4.9772715,,,,,,,,,,
770,02:11.0,19:47.0,114.8974198,4.9772715,,,,,,,,,,
771,02:12.0,19:48.0,114.8974198,4.9772715,,,,,,,,,,
772,02:14.0,19:50.0,114.8974198,4.9772715,,,,,,,,,,
773,02:16.0,19:52.0,114.8974197,4.97727167,,,,,,,,,,
